"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz","(RP)",5.85714285714286,6.37142857142857,3.74576071428571,3,12.3
"Schliersee","Bayern","Schliersee, Bayern","(BY)",6.55714285714286,3.75714285714286,5.45571626984127,4,2.4
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen","(NW)",5.71428571428571,5.92857142857143,3.10262658730159,3,10.1
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen","(NW)",5.45714285714286,3.87142857142857,2.90037896825397,4,10.6
"Fulda","Hessen","Fulda, Hessen","(HE)",5.6,2.85714285714286,2.30781547619048,4,11.3
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern","(MV)",6.08571428571429,1.41428571428571,2.20486626984127,3,5.6
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen","(NI)",6,4.84285714285714,2.63632857142857,4,18.15
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen","(NI)",6.2,2.82857142857143,3.01920515873016,4,11.1
"Mittenwald","Bayern","Mittenwald, Bayern","(BY)",6.68571428571429,3.02857142857143,4.89144325396825,6,1.7
"Lübbenau","Brandenburg","Lübbenau, Brandenburg","(BB)",6.42857142857143,1.32857142857143,3.47579880952381,3,5.6
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen","(HE)",5.77142857142857,1.9,2.98546349206349,4,11.95
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern","(MV)",5.88571428571429,1.1,1.77513928571429,5,7.6
"Oberstaufen","Bayern","Oberstaufen, Bayern","(BY)",6.3,2.85714285714286,3.77348452380952,5,1.4
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg","(BB)",6.31428571428571,0.9,3.49351825396825,4,3.7
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg","(BB)",6.31428571428571,1.12857142857143,3.15864206349206,3,5.4
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen","(NI)",5.74285714285714,3.42857142857143,2.55710992063492,4,16.7
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen","(NW)",5.81428571428571,5.61428571428571,2.75293412698413,3,4.8
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern","(MV)",5.65714285714286,0.885714285714286,2.15365,2,6.3
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern","(MV)",5.68571428571429,0.128571428571429,1.77719920634921,3,6.8
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern","(MV)",5.85714285714286,1.65714285714286,1.87671626984127,4,8.3
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein","(SH)",5.77142857142857,2.44285714285714,2.05518174603175,3,12.96
"Norden","Niedersachsen","Norden, Niedersachsen","(NI)",5.6,3.98571428571429,0.0775452380952381,4,11.9
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen","(HE)",6.2,3.9,3.63676468253968,4,5
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern","(BY)",6.62857142857143,2.97142857142857,4.31840793650794,5,0.5
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt","(ST)",6.34285714285714,2.7,3.30075119047619,3,8.2
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg","(BW)",5.55714285714286,2.2,2.20941944444444,2,11.5
"Darmstadt","Hessen","Darmstadt, Hessen","(HE)",6.08571428571429,3.67142857142857,3.28126706349206,4,7.6
"Saarbrücken","Saarland","Saarbrücken, Saarland","(SL)",5.27142857142857,5.78571428571429,3.77671904761905,3,8.6
"Rosenheim","Bayern","Rosenheim, Bayern","(BY)",6.88571428571429,2.52857142857143,5.6408123015873,5,0.5
"Celle","Niedersachsen","Celle, Niedersachsen","(NI)",6.05714285714286,2.75714285714286,2.27366904761905,3,18.9
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz","(RP)",6.14285714285714,3.92857142857143,2.29164484126984,4,3.2
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz","(RP)",5.37142857142857,6.1,2.02513214285714,4,12.6
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen","(NI)",5.37142857142857,3.71428571428571,2.17807222222222,3,22.5
"Bad Kissingen","Bayern","Bad Kissingen, Bayern","(BY)",5.57142857142857,1.21428571428571,2.51240198412698,4,6.45
"Bodenmais","Bayern","Bodenmais, Bayern","(BY)",6.45714285714286,0.6,4.86027936507937,4,2.66
"Braunlage","Niedersachsen","Braunlage, Niedersachsen","(NI)",5.97142857142857,1.08571428571429,2.85404325396825,3,8.7
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern","(BY)",6.68571428571429,3.18571428571429,4.85425357142857,5,0.3
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern","(BY)",6.65714285714286,2.15714285714286,4.19648373015873,6,0.7
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein","(SH)",5.65714285714286,2.87142857142857,2.12716507936508,2,19.9
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen","(NW)",5.45714285714286,4.31428571428571,2.98025952380952,3,8.2
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz","(RP)",5.37142857142857,6.32857142857143,2.51720357142857,3,12.3
"Bayreuth","Bayern","Bayreuth, Bayern","(BY)",6.22857142857143,1.02857142857143,2.82287301587302,4,4.3
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg","(BB)",6.02857142857143,0.514285714285714,2.14695793650794,4,6.1
"Ingolstadt","Bayern","Ingolstadt, Bayern","(BY)",6.54285714285714,1.05714285714286,3.90013333333333,5,1.3
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein","(SH)",5.77142857142857,2.27142857142857,1.97330912698413,3,10.66
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen","(NW)",6.2,4.94285714285714,3.33332341269841,4,18.6
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern","(BY)",6.77142857142857,3.27142857142857,5.82149880952381,4,0.7
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz","(RP)",6.22857142857143,4.48571428571429,3.66346706349206,4,3.8
"Jena","Thüringen","Jena, Thüringen","(TH)",6.62857142857143,3.65714285714286,3.21000833333333,3,4.76
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz","(RP)",5.37142857142857,6.3,1.86222301587302,3,13.9
"Pirna","Sachsen","Pirna, Sachsen","(SN)",5.94285714285714,1.67142857142857,3.20585436507937,3,12.4
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen","(NW)",6.02857142857143,5.97142857142857,3.45946071428571,3,4.3
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein","(SH)",5.82857142857143,2.5,2.05751785714286,2,10.95
"Chemnitz","Sachsen","Chemnitz, Sachsen","(SN)",5.65714285714286,2.22857142857143,2.7985880952381,3,11.5
"Grainau","Bayern","Grainau, Bayern","(BY)",6.6,4.08571428571429,4.50780357142857,6,1.9
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen","(HE)",6.22857142857143,4.1,3.55640119047619,4,10.85
"Leer","Niedersachsen","Leer, Niedersachsen","(NI)",5.48571428571429,4.02857142857143,0.158568650793651,4,9.7
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen","(NI)",6.54285714285714,4.32857142857143,3.30072857142857,4,8.4
"Hopfen am See","Bayern","Hopfen am See, Bayern","(BY)",6.48571428571429,3,3.96651666666667,6,1.1
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein","(SH)",6.05714285714286,2.32857142857143,1.83908095238095,2,10.46
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg","(BW)",6.34285714285714,4.22857142857143,2.83071150793651,4,2.7
"Schwangau","Bayern","Schwangau, Bayern","(BY)",6.51428571428571,2.9,4.1134496031746,6,1.5
